subdoc_name,doc_name,context,position
34_1345160.txt,1345160.txt,"	8.	กองทุนรวม ETF (Exchange Trade Fund) เป็นกองทุนดัชนีประเภทหนึ่งที่มีกลยุทธ์การบริหารแบบเชิงรับ และเป็นกองทุนเปิดที่จดทะเบียนซื้อขายในตลาดหลักทรัพย์ โดย ETF จะมีความแตกต่างที่สำคัญจากกองทุนเปิด และกองทุนปิดดังนี้
		กองทุนปิด
			อายุโครงการ (อายุกองทุน)	กำหนด (เช่น 5 ปี, 7 ปี 10 ปี)
			กลยุทธ์การลงทุน		เชิงรุก / เชิงรับ
			นโยบายจ่ายปันผล		จ่ายปันผล / ไม่จ่ายปันผล
			ช่องทางซื้อขายเมื่อ IPO และเมื่อหมดอายุ	ผ่าน บลจ. / ตัวแทนขาย
			การจดทะเบียนซื้อขายในตลาดหลักทรัพย์	จดทะเบียน
			ช่องทางซื้อขายในระหว่างที่กองทุนยังไม่หมดอายุ	ผ่านตลาดหลักทรัพย์
			ราคาที่ซื้อขายที่ผู้ลงทุนได้รับ	ราคา Real-time ที่ซื้อขายในตลาดหลักทรัพย์
			การประกาศ NAV		ทุกวันทำการสุดท้ายของสัปดาห์
			จำนวนหน่วยกองทุนช่วงที่กองทุนยังไม่หมดอายุ	ไม่เปลี่ยนแปลง","[[21773, 21987], [22518, 23037]]"
35_1345160.txt,1345160.txt,"	8.	กองทุนรวม ETF (Exchange Trade Fund) เป็นกองทุนดัชนีประเภทหนึ่งที่มีกลยุทธ์การบริหารแบบเชิงรับ และเป็นกองทุนเปิดที่จดทะเบียนซื้อขายในตลาดหลักทรัพย์ โดย ETF จะมีความแตกต่างที่สำคัญจากกองทุนเปิด และกองทุนปิดดังนี้
		ETF
			อายุโครงการ (อายุกองทุน)	ไม่กำหนดอายุ
			กลยุทธ์การลงทุน		เชิงรับ
			นโยบายจ่ายปันผล		จ่ายปันผล / ไม่จ่ายปันผล
			ช่องทางซื้อขายเมื่อ IPOและเมื่อหมดอายุ	ผ่าน บลจ. / ตัวแทนขาย
			การจดทะเบียนซื้อขายในตลาดหลักทรัพย์	จดทะเบียน
			ช่องทางซื้อขายในระหว่างที่กองทุนยังไม่หมดอายุ	ผ่านตลาดหลักทรัพย์และมี Market Maker (Market Maker เป็นผู้ดูแลสภาพคล่องในการซื้อขาย ETF โดยการร่วมซื้อขาย และพยายามให้ราคา ในตลาดฯ ใกล้เคียงกับ NAV) เข้ามาช่วยดูแลสภาพคล่อง และกำหนดราคาให้ใกล้เคียงกับ NAV
			ราคาที่ซื้อขายที่ผู้ลงทุนได้รับ	ราคา Real-time ที่ซื้อขายในตลาดหลักทรัพย์
			การประกาศ NAV	NAV ทุกวันทำการ
			i-NAV ทุกนาที
			(i-NAV คือ NAV โดยประมาณ)
			จำนวนหน่วยกองทุนช่วงที่กองทุนยังไม่หมดอายุ	เพิ่มขึ้น เมื่อมีการซื้อ ลดลง เมื่อมีการขาย","[[21773, 21987], [23038, 23770]]"
36_1345160.txt,1345160.txt,"ความรู้เบื้องต้นเกี่ยวกับกองทุนรวม
	9.	กองทุนรวมที่กำหนดระยะเวลาลงทุน (Term Fund) คือ กองทุนรวมที่ลงทุนในตราสารหนี้ (ลงทุนได้ทั้งในและต่างประเทศ) ที่มีกำหนดระยะเวลาและมีการคาดการณ์ผลตอบแทนการลงทุนชัดเจน ทั้งนี้ผู้ลงทุนไม่สามารถขายกองทุนก่อนครบกำหนดเวลา เช่น กองทุนมีกำหนดระยะเวลา 3 เดือน ผลตอบแทนคาดการณ์ 2.5% ต่อปี จะเห็นได้ว่า Term Fund มีลักษณะคล้าย เงินฝากประจำนั่นเอง
	10.	กองทุนทริกเกอร์ (Trigger Fund) คือ กองทุนรวมที่กำหนด ระยะเวลาลงทุนและเป้าหมายผลตอบแทนของการลงทุนไว้ชัดเจน เช่น เป้าหมายผลตอบแทน 10% ใน 1 ปี โดย Trigger Fund มีลักษณะสำคัญเพิ่มเติมดังนี้
		*	เป็นกองทุนปิด ที่ไม่ได้จดทะเบียนซื้อขายในตลาดหลักทรัพย์
		*	ส่วนใหญ่จะลงทุนหุ้น (ทั้งในประเทศหรือต่างประเทศ) หรือสินค้าโภคภัณฑ์
		*	ผู้ลงทุนไม่สามารถขายคืนกองทุนได้ หากยังไม่ครบกำหนดเวลา
		*	กองทุนมีเป้าหมายของผลตอบแทน แต่ไม่ได้รับประกันผลตอบแทน
		*	หากสร้างผลตอบแทนได้ตามเป้าหมาย จะปิดกองทุนและคืนเงินให้ผู้ลงทุนทันที
		*	หากไม่สามารถสร้างผลตอบแทนได้ตามเป้าหมายในเวลาที่กำหนด กองทุนจะเปลี่ยนเป็นกองทุนเปิดและให้ผู้ลงทุนสามารถซื้อขายได้ตามปกติ
		*	ข้อเสียของกองทุน คือ กำไรจำกัดแต่ขาดทุนไม่จำกัด (Limited gain Unlimited loss) เนื่องจากผู้ลงทุนจะได้กำไรสูงสุดเท่ากับเป้าหมายของผลตอบแทน ขณะที่ผู้ลงทุนไม่สามารถกำหนดจุดตัดขายขาดทุน (Stop loss) ได้ เนื่องจากผู้ลงทุนไม่สามารถขายกองทุนได้ก่อนครบกำหนดเวลา
		*	กองทุน Trigger Fund เหมาะกับผู้ลงทุนที่ไม่เวลาติดตามการลงทุน และเชื่อมั่นในการจับจังหวะการลงทุนของผู้จัดการกองทุน (Fund manager)","[[0, 34], [23771, 25136]]"
37_1345160.txt,1345160.txt,"ความรู้เบื้องต้นเกี่ยวกับกองทุนรวม
	11.	กองทุนรวมเพื่อผู้ลงทุนที่มิใช่รายย่อย (Accredited Investor Mutual Fund)
		*	เป็นกองทุนที่ลงทุนในสินทรัพย์ที่มีความซับซ้อนหรือมีความเสี่ยงสูง เช่น ลงทุนในตราสารหนี้ที่มีความเสี่ยงในการผิดนัดชำระหนี้สูง (High Yield Bond/Junk Bond), ลงทุนในตราสารที่ไม่ได้จัดอันดับความน่าเชื่อถือ (Unrated-Bond)
		*	กองทุนต้องไม่ลงทุนในตราสารของผู้ออกตราสารรายใดรายหนึ่งเกิน 25%
		*	ผู้ลงทุนที่มิใช่รายย่อย (Accredited Investor: AI) เท่านั้นที่สามารถลงทุนได้ เนื่องจากผู้ลงทุนกลุ่มนี้มีศักยภาพและรับความเสี่ยงได้  ซึ่ง AI แบ่ง 2 กลุ่ม คือ
			-	ผู้ลงทุนสถาบัน ตามนิยามของ ก.ล.ต.
			-	ผู้ลงทุนรายใหญ่ (High Net Worth)","[[0, 34], [25137, 25737]]"
38_1345160.txt,1345160.txt,"	11.	กองทุนรวมเพื่อผู้ลงทุนที่มิใช่รายย่อย (Accredited Investor Mutual Fund)
		*	ต้องมีคำเตือนในเอกสารขายชัดเจนว่า ขายให้เฉพาะผู้ลงทุนที่มิใช่รายย่อย
		*	เงินลงทุนในกองทุนขั้นต่ำครั้งแรก ≥500,000 บาท","[[25137, 25213], [25738, 25859]]"
0_1345161.txt,1345161.txt,"ความรู้เบื้องต้นเกี่ยวกับกองทุนรวม

4.	ภาษีของการลงทุนในกองทุน
	ผู้ลงทุนแต่ละประเภทจะมีการเสียภาษีที่ต่างกันดังนี้
		เงินปันผล
		บุคคลธรรมดา	หัก ณ ที่จ่าย 10% หรือ นำเงินปันผลไปรวมเป็นรายได้
		นิติบุคคลทั่วไป	ได้รับการยกเว้นกึ่งหนึ่งหากลงทุนก่อนปันผล 3 เดือน และยังคงถือครองหลังปันผลอีก 3 เดือน (หน้า 3 หลัง 3 จากวัน XD)
		นิติบุคคลที่จดทะเบียนในตลาดหลักทรัพย์	ได้รับการยกเว้นทั้งหมดหากลงทุนก่อนปันผล 3 เดือนและยังคงถือครองหลังปันผลอีก 3 เดือน(หน้า 3 หลัง 3 จากวัน XD)
		ข้อยกเว้นอื่นๆ	นิติบุคคลที่ลงทุนในกอง REIT ต้องเสียภาษีจากปันผลในอัตราปกติของภาษีนิติบุคคล
		บุคคลธรรมดาที่ลงทุนในกองทุนโครงสร้างพื้นฐาน (Infrastructure Fund) ได้รับการยกเว้นภาษีจากปันผลเป็นเวลา 10 ปี นับตั้งแต่จัดตั้งกองทุน
		* วัน XD (Excluded Dividend) เป็นวันที่ผู้ลงทุนจะไม่ได้รับสิทธิในเงินปันผล (ผู้ที่ถือครองหลักทรัพย์ ก่อนวันขึ้นเครื่องหมาย XD จะได้รับเงินปันผล)","[[0, 842]]"
1_1345161.txt,1345161.txt,"4.	ภาษีของการลงทุนในกองทุน
	กำไรจากส่วนต่างราคา
		บุคคลธรรมดา	ได้รับการยกเว้น
		นิติบุคคลทั่วไป	นำไปรวมเป็นรายได้และเสียภาษี
		นิติบุคคลที่จดทะเบียนในตลาดหลักทรัพย์	นำไปรวมเป็นรายได้และเสียภาษี
		ข้อยกเว้นอื่นๆ	นิติบุคคลที่ลงทุนในกอง REIT ต้องเสียภาษีจากปันผลในอัตราปกติของภาษีนิติบุคคล บุคคลธรรมดาที่ลงทุนในกองทุนโครงสร้างพื้นฐาน (Infrastructure Fund) ได้รับการยกเว้นภาษีจากปันผลเป็นเวลา 10 ปี นับตั้งแต่จัดตั้งกองทุน","[[36, 62], [843, 1234]]"
2_1345161.txt,1345161.txt,"4.	ภาษีของการลงทุนในกองทุน
	1.	กรณีบุคคลธรรมดา
		1)	เงินปันผล สำหรับบุคคลธรรมดาสามารถเลือกได้ 2 ทางเลือก คือ
			*	หัก ภาษี ณ ที่จ่าย 10% วิธีนี้จะถือว่าผู้ลงทุนยินดีชำระภาษีที่ 10% ตามภาษีหัก ณ ที่จ่าย 
			*	หัก ภาษี ณ ที่จ่าย 10% แล้วเครดิตภาษีคืน โดยนำเงินปันผลไปรวมเป็นรายได้ ซึ่งวิธีนี้ผู้ลงทุนจะได้รับเงินภาษีที่หัก ณ ที่จ่าย 10% คืน และภาษีในระดับฐานภาษีบุคคลธรรมดาของตนเองแทน","[[36, 62], [1235, 1590]]"
3_1345161.txt,1345161.txt,"	1.	กรณีบุคคลธรรมดา
		2)	กำไรจากส่วนต่างราคา ได้รับการยกเว้นภาษี","[[1235, 1254], [1591, 1635]]"
4_1345161.txt,1345161.txt,"4.	ภาษีของการลงทุนในกองทุน
	2.	กรณีนิติบุคคลทั่วไป
		1)	ปันผล สามารถแบ่งเป็น 2 กรณี คือ
			*	นำเงินปันผลทั้งหมดไปรวมเป็นรายได้และเสียภาษี (ไม่มีภาษีหัก ณ ที่จ่าย ต่างจากตราสารทุนที่มี 10%)
			*	ได้รับการยกเว้นภาษีกึ่งหนึ่ง กรณีลงทุนก่อนปันผล 3 เดือนและยังคงถือครองหลังปันผลอีก 3 เดือน (หน้า 3 หลัง 3)","[[36, 62], [1636, 1909]]"
5_1345161.txt,1345161.txt,"	2.	กรณีนิติบุคคลทั่วไป
		2)	กำไรจากส่วนต่างราคา นำไปรวมเป็นรายได้แล้วเสียภาษี","[[1636, 1659], [1910, 1964]]"
6_1345161.txt,1345161.txt,"4.	ภาษีของการลงทุนในกองทุน
	3.	กรณีนิติบุคคลที่จดทะเบียนในตลาดหลักทรัพย์
		1)	ปันผล สามารถแบ่งเป็น 2 กรณี คือ
			*	1. นำเงินปันผลทั้งหมดไปรวมเป็นรายได้และเสียภาษี (ไม่มีภาษีหัก ณ ที่จ่าย ต่างจากตราสารทุนที่มี 10%)
			*	2. ได้รับการยกเว้นภาษีทั้งหมด กรณีลงทุนก่อนปันผล 3 เดือนและยังคงถือครองหลังปันผลอีก 3 เดือน (หน้า 3 หลัง 3)","[[36, 62], [1965, 2264]]"
7_1345161.txt,1345161.txt,"	3.	กรณีนิติบุคคลที่จดทะเบียนในตลาดหลักทรัพย์
		2)	กำไรจากส่วนต่างราคา นำไปรวมเป็นรายได้แล้วเสียภาษี","[[1965, 2010], [2265, 2319]]"
8_1345161.txt,1345161.txt,"4.	ภาษีของการลงทุนในกองทุน
	เนื้อหาเสริม: กองทุนรวมเพื่อการออม (Super Saving Fund: SSF)
	ในปี 2563 กองทุนรวมหุ้นระยะยาว (Long Term Equity Fund: LTF) ได้ถูกยกเลิก และมีกองทุนรวมเพื่อการออม (Super Saving Fund: SSF) เข้ามาแทนที่ โดย LTF และ SSF มีความแตกต่างกันดังนี้
	LTF
	วัตถุประสงค์ของกองทุน	สร้างเสถียรภาพให้ตลาดหุ้นไทย
	ลดหย่อนภาษี	ไม่เกิน 15% ของรายได้ และ ไม่เกิน 500,000 บาท
	ระยะเวลาลงทุน	7 ปีปฏิทิน
	หลักทรัพย์ที่กองทุนลงทุน	หุ้นไทย ไม่ต่ำกว่า 65%
	SSF
	วัตถุประสงค์ของกองทุน	เพื่อส่งเสริมการออมระยะยาว
	ลดหย่อนภาษี	ไม่เกิน 30% ของรายได้ และ ไม่เกิน 200,000 บาท และ เมื่อรวมกับเครื่องมือการออมเพื่อการเกษียณอื่น1 ต้องไม่เกิน 500,000 บาท
	ระยะเวลาลงทุน	10 ปี บริบูรณ์ (นับจากวันที่ซื้อ)
	หลักทรัพย์ที่กองทุนลงทุน	หลักทรัพย์ทุกประเภท เช่น ตราสารหนี้, หุ้น, กองทุน โดยลงทุนได้ทั้งในและต่างประเทศ
	เครื่องมือการเกษียณอื่น ในที่นี้ คือ RMF, PVD, กบข., ประกันชีวิตแบบบำนาญ นอกจากนำ SSF มาทดแทน LTF แล้ว ยังมีการเปลี่ยนกฎเกณฑ์ของ RMF 2 ข้อ ดังนี้
		1.	ลดหย่อนภาษีได้เพิ่มขึ้นจาก 15% ของรายได้ เป็น 30% ของรายได้ 
		2.	ยกเลิกเงินลงทุนขั้นต่ำ (แต่ยังคงต้องลงทุนต่อเนื่องเหมือนเดิม)","[[36, 62], [2320, 3372]]"
0_1345169.txt,1345169.txt,"ความรู้พื้นฐานของตราสารหนี้

1.	ความหมายและเหตุผลในการระดมทุนด้วยตราสารหนี้
1.1	ความหมายของตราสารหนี้
ตราสารหนี้ เปรียบเสมือนสัญญาการกู้ยืม โดยผู้ลงทุนในตราสารหนี้คือผู้ให้กู้ มีสถานะเป็นเจ้าหนี้ ได้รับผลตอบแทนเป็นดอกเบี้ยและได้รับเงินต้นคืนเมื่อครบกำหนดการกู้ยืม ส่วนผู้ออกตราสารเป็นผู้กู้ มีสถานะเป็นลูกหนี้ ทั้งนี้ผู้ออกตราสารอาจเป็นได้ทั้งรัฐบาลและบริษัทเอกชน

1.2	สาเหตุของการระดมทุนด้วยตราสารหนี้
ภาครัฐและรัฐวิสาหกิจ
	*	ภาครัฐไม่สามารถระดมทุนด้วยการออกตราสารทุนได้
	*	กู้เงินมาเพื่อทำโครงการใหญ่ เช่น รถไฟฟ้า
	*	สร้างความสมดุลของรายได้กับรายจ่าย เนื่องจากรายได้ไม่เพียงพอที่จะนำมาทำโครงการขนาดใหญ่
	*	ดอกเบี้ยการกู้ต่ำ เนื่องจากตราสารหนี้ที่ออกโดยรัฐบาลถือว่ามีความน่าเชื่อถือสูงสุดในประเทศ และปราศจากความเสี่ยงในการผิดนัดชำระหนี้","[[0, 737]]"
1_1345169.txt,1345169.txt,"ความรู้พื้นฐานของตราสารหนี้
ภาคเอกชน
	*	กู้เงินมาเพื่อทำโครงการต่างๆ
	*	ต้นทุนต่ำกว่าการกู้จากธนาคาร และการออกหุ้นสามัญ (ต้นทุนของตราสารทุนสูงกว่าตราสารหนี้ เนื่องจากบริษัทผู้ออกตราสารทุนต้องแบ่งความเป็นเจ้าของ (ให้หุ้น) รวมถึงจ่ายเงินปันผลให้ผู้ลงทุน และเนื่องจากตราสารทุนมีความเสี่ยงสูงกว่าตราสารหนี้ ผู้ลงทุนจึงต้องการผลตอบแทนจากตราสารทุนสูงกว่าตราสารหนี้)
	*	ลดภาษี เนื่องจากดอกเบี้ยตราสารหนี้ถือเป็นค่าใช้จ่ายของบริษัท ส่งผลให้กำไรและภาษีลดลง","[[0, 27], [738, 1156]]"
0_1345171.txt,1345171.txt,"ความรู้พื้นฐานของตราสารหนี้

3.	องค์ประกอบ และชื่อย่อของตราสารหนี้
3.1	องค์ประกอบของตราสารหนี้
	1.	มูลค่าหน้าตั๋ว/มูลค่าที่ตราไว้ (Face Value/Par Value) คือ เงินที่ผู้ลงทุนจะได้รับคืนเมื่อครบกำหนด ซึ่งโดยปกติแล้วตราสารหนี้จะมีมูลค่าหน้าตั๋วเท่ากับ 1,000 บาท
	2.	อัตราการจ่ายดอกเบี้ย (Coupon Rate) คือ อัตราดอกเบี้ยที่ผู้ลงทุนจะได้รับ
	3.	ความถี่ในการจ่ายดอกเบี้ย (Coupon Frequency) ในการจ่ายดอกเบี้ยนั้นจะมีการกำหนดว่าจะจ่ายเมื่อไร ซึ่งแสดงให้เห็นถึงความถี่ในการจ่ายดอกเบี้ยใน 1 ปี เช่น จ่ายดอกเบี้ยทุกไตรมาส (4 ครั้งต่อปี), จ่ายทุก 6 เดือน (2 ครั้งต่อปี) หรือ จ่ายทุกปี 
	4.	วันครบกำหนดไถ่ถอน (Maturity Date) คือ วันที่ครบกำหนดของตราสารหนี้
	5.	ชื่อผู้ออก (Issuer) คือ ชื่อของผู้ออกตราสารหนี้ ซึ่งคือผู้ขอกู้นั่นเอง
	6.	ลักษณะของสิทธิแฝง (Embedded Option) ตราสารหนี้บางประเภทอาจมีสิทธิพิเศษบางอย่างติดมาด้วย เช่น สิทธิในการให้ผู้ออกซื้อตราสารหนี้คืนก่อนครบกำหนด
	7.	ข้อสัญญา (Covenants) คือ พันธสัญญาที่ผู้ออกตราสารให้ผู้ลงทุนเพื่อเพิ่มความมั่นใจให้กับผู้ลงทุนมากยิ่งขึ้น เช่น สัญญาว่าจะไม่จ่ายเงินปันผลมากเกินไปเพื่อให้เหลือเงินสดไว้ชำระหนี้, จะไม่กู้หนี้สินเพิ่มเติมกว่าระดับที่กำหนดเพื่อให้ไม่มีภาระหนี้สินมากเกินไป","[[0, 1119]]"
1_1345171.txt,1345171.txt,"ความรู้พื้นฐานของตราสารหนี้

3.2	ชื่อย่อของตราสารหนี้ แบ่งเป็น 2 ประเภทดังนี้
	1.	ชื่อย่อของตราสารหนี้ระยะยาว (อายุ >1 ปี)
		1)	ตัวอย่างชื่อย่อของตราสารหนี้ระยะยาว
		BOT256A
			*	BOT = Bank of Thailand ธนาคารแห่งประเทศไทย
			*	LB = Loan Bond พันธบัตรรัฐบาล
			*	ILB = Inflation-Linked bond พันธบัตรชดเชยเงินเฟ้อ
			*	SB = Saving Bond พันธบัตรออมทรัพย์
			*	กรณีผู้ออกเป็นบริษัทเอกชน ชื่อย่อนี้จะเป็นชื่อย่อของบริษัทผู้ออก","[[0, 27], [1120, 1513]]"
2_1345171.txt,1345171.txt,"	1.	ชื่อย่อของตราสารหนี้ระยะยาว (อายุ >1 ปี)
		2)	ตัวอย่างเดือนที่ครบกำหนดไถ่ถอน
			*	สัญลักษณ์ 1 – 9 = เดือน 1 – 9
			*	สัญลักษณ์ O, N, D = เดือน 10, 11, 12","[[1170, 1214], [1514, 1626]]"
3_1345171.txt,1345171.txt,"3.2	ชื่อย่อของตราสารหนี้ แบ่งเป็น 2 ประเภทดังนี้
	2.	ชื่อย่อของตราสารหนี้ระยะสั้น (อายุ ≤1  ปี)
		1)	ตัวอย่างชื่อย่อของตราสารหนี้ระยะสั้น
		TB25606A
			*	TB = Treasury Bill ตั๋วเงินคลัง
			*	CB = Central Bank Bill พันธบัตรระยะสั้นที่ออกโดยธนาคารแห่งประเทศไทย","[[1121, 1169], [1627, 1835]]"
0_1345172.txt,1345172.txt,"ความรู้พื้นฐานของตราสารหนี้

4.	ผลตอบแทนจากการลงทุนตราสารหนี้
	ดอกเบี้ยรับ (Interest payment): ดอกเบี้ยที่ผู้ลงทุนได้รับ
	กำไรจากส่วนต่างราคา (Capital gain): กำไรจากการที่ผู้ลงทุนขายตราสารหนี้ในราคาที่สูงกว่าต้นทุน
	รายได้จากการลงทุนต่อ (Reinvestment income): รายได้จากการนำดอกเบี้ยรับไปลงทุนต่อ","[[0, 294]]"
0_1345173.txt,1345173.txt,"ความรู้พื้นฐานของตราสารหนี้

5.	ประเภทของตราสารหนี้
	ในการแบ่งประเภทของตราสารหนี้นั้น มีวิธีการแบ่งหลากหลายวิธี ซึ่งสรุปได้ดังนี้
	แบ่งตามอายุของตราสาร
		ตราสารหนี้ระยะสั้น (อายุ ≤1 ปี)
		ตราสารหนี้ระยะยาว (อายุ >1 ปี)
		ตราสารหนี้ที่ไม่กำหนดอายุไถ่ถอน","[[0, 252]]"
1_1345173.txt,1345173.txt,"5.	ประเภทของตราสารหนี้
	แบ่งตามผู้ออกตราสาร
		ตราสารหนี้ภาครัฐ
		ตราสารหนี้ภาคเอกชน","[[29, 51], [253, 313]]"
2_1345173.txt,1345173.txt,"5.	ประเภทของตราสารหนี้
	แบ่งตามลักษณะการถือ
		ตราสารหนี้แบบมีใบตราสาร (Scrip)
		ตราสารหนี้แบบไม่มีใบตราสาร (Scripless)","[[29, 51], [314, 409]]"
3_1345173.txt,1345173.txt,"5.	ประเภทของตราสารหนี้
	แบ่งตามวิธีจ่ายดอกเบี้ย
		ตราสารหนี้ชนิดจ่ายดอกเบี้ยคงที่ (Fixed interest rate bond)
		ตราสารหนี้ชนิดจ่ายดอกเบี้ยลอยตัว (Floating interest rate bond)
		ตราสารหนี้ชนิดไม่จ่ายดอกเบี้ย (Zero Coupon Bond)","[[29, 51], [410, 611]]"
4_1345173.txt,1345173.txt,"5.	ประเภทของตราสารหนี้
	แบ่งตามวิธีคืนเงินต้น
		ตราสารหนี้ชนิดคืนเงินต้นครั้งเดียวเมื่อครบกำหนดไถ่ถอน
		ตราสารหนี้ชนิดทยอยคืนเงินต้น (Amortizing Bond)","[[29, 51], [612, 739]]"
5_1345173.txt,1345173.txt,"5.	ประเภทของตราสารหนี้
	แบ่งตามสิทธิเรียกร้อง
		หุ้นกู้ไม่ด้อยสิทธิ (Senior Bond)
		หุ้นกู้ด้อยสิทธิ (Subordinated Bond)","[[29, 51], [740, 837]]"
6_1345173.txt,1345173.txt,"5.	ประเภทของตราสารหนี้
	แบ่งตามการค้ำประกัน
		ตราสารหนี้ที่มีหลักทรัพย์ค้ำประกัน (Secured Bond)
		ตราสารหนี้ไม่มีหลักทรัพย์ค้ำประกัน (Unsecured Bond)
		ตราสารหนี้มีการค้ำประกัน (Guaranteed Bond)","[[29, 51], [838, 1009]]"
7_1345173.txt,1345173.txt,"5.	ประเภทของตราสารหนี้
	แบ่งตามสิทธิแฝง
		ตราสารหนี้ที่ผู้ออกมีสิทธิไถ่ถอนคืนก่อนครบกำหนด (Callable Bond)
		ตราสารหนี้ที่ผู้ลงทุนมีสิทธิเรียกคืนเงินกู้ก่อนครบกำหนด (Puttable Bond)
		หุ้นกู้แปลงสภาพ (Convertible Bond)","[[29, 51], [1010, 1203]]"
8_1345173.txt,1345173.txt,"5.	ประเภทของตราสารหนี้
	ตราสารหนี้อื่นๆ
		ตราสารหนี้ชนิดจ่ายดอกเบี้ยโดยอ้างอิงกับตัวแปร
		พันธบัตรชดเชยเงินเฟ้อ (Inflation-Linked bond)
		หุ้นกู้ระหว่างประเทศ (International Bond)
		หุ้นกู้ในประเทศที่จำหน่ายในสกุลเงินต่างประเทศ (FX Bond)
		ตราสารหนี้จากการแปลงสินทรัพย์เป็นหลักทรัพย์ (Securitization)
		ตราสารศุกูก (Sukuk)","[[29, 51], [1204, 1503]]"
9_1345173.txt,1345173.txt,"ความรู้พื้นฐานของตราสารหนี้

5.1	แบ่งตามอายุของตราสาร
	1.	ตราสารหนี้ระยะสั้น คือ ตราสารหนี้ที่อายุ ≤1 ปี เช่น
		*	ตั๋วเงินคลัง ซึ่งออกโดยกระทรวงการคลัง
		*	พันธบัตรระยะสั้น ซึ่งออกโดยธนาคารแห่งประเทศไทย
		*	ตั๋วแลกเงิน (Bill of Exchange: BE) ซึ่งออกโดยบริษัทเอกชน
		*	ตั๋วสัญญาใช้เงิน (Promissory Note: PN) เป็นสัญญากู้ระยะสั้นที่ลูกค้าธนาคารขอกู้จากธนาคาร (ลูกค้าถือเป็นผู้ออกตราสาร)
		*	หุ้นกู้ระยะสั้น (Short-term Debenture) ซึ่งออกโดบริษัทเอกชน","[[0, 27], [1504, 1924]]"
10_1345173.txt,1345173.txt,"5.1	แบ่งตามอายุของตราสาร
	2.	ตราสารหนี้ระยะยาว คือ ตราสารหนี้ที่อายุ >1 ปี เช่น
		*	พันธบัตรรัฐบาล (Government Bond) ซึ่งออกโดยกระทรวงการคลัง
		*	พันธบัตรรัฐวิสาหกิจ (State Own Enterprise Bond) ซึ่งออกโดยรัฐวิสาหกิจ
		*	พันธบัตรระยะยาว ซึ่งออกโดยธนาคารแห่งประเทศไทย
		*	หุ้นกู้ระยะยาว (Long-term Corporate Bond) ซึ่งออกโดบริษัทเอกชน","[[1505, 1529], [1925, 2232]]"
11_1345173.txt,1345173.txt,"5.1	แบ่งตามอายุของตราสาร
	3.	ตราสารหนี้ที่ไม่กำหนดอายุไถ่ถอน (Perpetual Bond) คือ ตราสารหนี้ที่จะชำระดอกเบี้ยไปตลอด และไม่มีการชำระเงินต้นคืน","[[1505, 1529], [2233, 2349]]"
12_1345173.txt,1345173.txt,"ความรู้พื้นฐานของตราสารหนี้

5.2	แบ่งตามผู้ออกตราสาร
	1.	ตราสารหนี้ภาครัฐ คือ ตราสารหนี้ที่ออกโดยภาครัฐ (กระทรวงการคลัง, รัฐวิสาหกิจ, ธนาคารแห่งประเทศไทย) ซึ่งในทางทฤษฎีแล้วถือว่าเป็นตราสารที่ปราศจากความเสี่ยงในการผิดนัดชำระหนี้ 
	2.	ตราสารหนี้ภาคเอกชน คือ ตราสารหนี้ที่ออกโดยบริษัทเอกชน ซึ่งแต่ละบริษัทอาจมีระดับความเสี่ยงในการผิดนัดชำระหนี้แตกต่างกันขึ้นอยู่กับความมั่นคงของบริษัท และด้วยระดับความเสี่ยงในการผิดนัดชำระหนี้ที่สูงกว่าตราสารหนี้ภาครัฐ ทำให้ตราสารหนี้ภาคเอกชนที่มีอายุเท่ากับตราสารหนี้ภาครัฐมักให้ผลตอบแทนสูงกว่า","[[0, 27], [2350, 2849]]"
13_1345173.txt,1345173.txt,"ความรู้พื้นฐานของตราสารหนี้

5.3	แบ่งตามลักษณะการถือ
	1.	ตราสารหนี้แบบมีใบตราสาร (Scrip) เมื่อมีการซื้อขายต้องนำใบตราสารหนี้ไปสลักหลังเพื่อโอนกรรมสิทธิความเป็นเจ้าของ แล้วส่งมอบใบตราสารหนี้
	2.	ตราสารหนี้แบบไม่มีใบตราสาร (Scripless) จะใช้วิธีการบันทึกข้อมูลในคอมฯ เมื่อมีการซื้อขายจึงไม่จำเป็นต้องมีการสลักหลังและการส่งมอบใบตราสารหนี้","[[0, 27], [2850, 3156]]"
